Map|Map description|mod|numSSG|numNG|numSNG|numGL|numRL|numLG|numShellsSmall|numShellsBig|numNailsSmall|numNailsBig|numCellsSmall|numCellsBig|numRocketsSmall|numRocketsBig|numHealthSmall|numHealthBig|numMegaHealth|numGA|numYA|numRA|numQuads|numRings|numPents|numEnviroSuits|numSpawns|numTeleports|numSecrets|numSecretDoors
blutfest|No Name|dm|3|2|2|2|2|2|5|0|0|3|2|0|2|0|0|4|0|0|0|0|1|1|1|0|10|3|0|0
bma12|Bite My Ass 1 0 by Digital Vision|dm|1|1|1|1|1|1|5|0|2|10|14|0|13|0|0|20|1|0|2|1|0|1|0|0|8|8|0|0
bmango|Banana Mango II|dm|1|1|1|1|2|1|1|1|2|1|1|1|2|1|4|4|1|2|1|1|1|0|0|0|6|3|0|0
bmansion|Bard Mansion|dm|2|1|0|1|1|1|4|0|0|5|0|5|5|0|0|8|0|0|1|1|1|1|1|1|7|0|1|1
bmf1|BMF |dm|1|1|1|3|1|1|5|0|1|3|3|1|12|2|2|15|1|1|2|1|2|1|1|0|16|6|0|1
bmtemple|Temple of Black Moon|dm|2|0|1|3|2|2|7|0|0|4|5|0|11|0|0|13|0|0|3|3|3|0|1|0|8|2|0|0
boc|The Base of Chthon   by   BludShoT  |dm|2|1|2|2|1|1|0|4|3|0|0|0|2|0|0|10|1|2|1|0|1|0|0|0|7|0|0|0
bonebase|Bone Base   by Partisan|dm|0|1|1|1|2|1|3|0|1|3|5|0|2|2|6|4|0|1|1|1|0|0|0|0|9|5|0|0
boom1!|BOOM  a map by alucard and rocketman|dm|0|2|0|2|3|4|2|0|0|2|2|0|11|1|0|9|0|0|2|1|2|2|1|0|4|1|0|0
boondm|A Spoonful Of Boon|dm|1|1|0|1|2|1|2|2|1|3|3|0|2|1|3|6|1|1|1|0|1|0|0|0|6|7|0|0
borg02|borg \ a rocketman CrUeL map\http   come to rocketland |dm|2|0|4|2|5|4|0|0|0|4|4|0|4|0|0|8|1|0|2|1|0|0|0|0|3|1|0|0
borsato|(null)|dm|2|1|1|1|2|1|4|0|0|3|3|0|5|0|0|11|1|1|1|1|1|1|0|0|8|7|0|1
boss2|(null)|dm|1|1|2|1|1|1|3|0|0|7|5|0|7|0|0|8|0|0|2|1|0|0|0|0|8|0|0|0
bounce|bounce|dm|1|1|2|1|2|1|0|0|4|2|1|2|3|0|6|10|1|1|1|2|0|0|0|0|6|8|0|0
bounce03|Bounce    a rocketman map|dm|0|0|0|3|10|0|0|0|0|0|0|0|0|25|0|6|3|1|1|3|1|1|0|0|4|0|0|0
bovine|bovinE interventioN|dm|2|0|0|1|2|1|0|2|0|0|1|3|2|2|0|8|0|0|1|1|0|0|0|0|6|3|0|0
box|Deadly Castlebox    |dm|0|0|1|1|2|1|0|0|0|6|4|0|5|0|4|4|1|1|1|1|1|0|0|0|10|0|0|0
boxcty06|Box City|dm|3|3|1|2|1|1|3|2|3|5|4|1|7|2|0|14|2|1|1|1|1|1|1|0|12|1|1|0
boxdin|You are now BOXED IN |dm|6|6|2|4|2|2|24|0|0|16|6|0|10|0|0|10|4|0|2|0|1|0|1|0|16|0|0|0
boxedin|You are now BOXED IN |dm|6|6|2|4|2|2|24|0|0|16|6|0|10|0|0|10|4|0|2|0|1|0|1|0|16|0|0|0
boxing|The Boxing Arena|dm|3|3|0|0|0|0|8|0|0|7|0|0|0|0|0|0|0|2|0|0|0|2|0|0|2|0|0|0
br11m|Wildhoney by SamoN|dm|1|1|1|1|2|1|2|1|2|3|2|4|2|0|7|5|1|1|1|1|0|0|0|0|8|0|0|0
br13m|Passage by SamoN|dm|1|0|1|1|2|1|3|1|2|1|1|4|2|0|6|3|1|2|1|1|0|0|0|0|6|2|0|0
br15m|Turbine by SamoN|dm|1|0|1|1|2|1|2|1|2|2|1|3|2|0|5|4|1|1|1|1|0|0|0|0|6|0|0|0
br16m|The Mortuary by SamoN|dm|1|0|1|1|2|0|3|1|2|2|0|0|1|3|5|7|1|1|1|1|0|0|0|0|6|2|0|0
br17m|The Shattered Dream by SamoN|dm|1|1|1|1|2|0|0|2|4|0|0|0|2|2|8|6|2|0|3|2|0|0|0|0|6|4|0|0
br18m|The Obscure Base by SamoN|dm|1|1|1|1|2|1|0|2|4|0|0|4|2|1|5|3|1|1|1|1|1|0|0|0|6|1|0|0
br19m|The Temple of Death by SamoN|dm|1|1|1|1|2|1|0|3|3|0|3|4|4|0|3|7|2|1|2|1|0|0|0|0|6|4|0|0
br20m|The Rage by SamoN|dm|1|1|1|1|2|1|2|1|1|3|1|3|2|2|6|4|1|2|1|1|0|0|0|0|8|0|0|0
br21m|Mortal Coil by SamoN  original by Retinal |dm|1|0|1|1|2|1|0|2|2|1|0|3|3|1|2|4|1|1|1|0|1|0|0|0|8|0|0|0
br21m1|Mortal Coil by SamoN\|dm|1|0|1|1|2|1|0|2|2|1|0|5|3|1|2|5|1|0|2|0|0|0|0|0|8|0|0|0
br21ma|Mortal Coil by SamoN\|dm|1|0|1|1|2|1|0|2|2|1|0|5|3|1|2|5|1|0|2|0|0|0|0|0|8|0|0|0
brae|Scara Brae|dm|1|2|1|1|1|0|1|0|1|12|0|0|0|1|5|2|1|1|0|1|1|2|0|1|10|0|0|0
brasaten|Brasatena|dm|1|1|1|1|1|1|2|1|1|2|1|3|2|2|6|3|1|1|1|1|1|1|1|0|8|3|0|0
bravado|Bravado D Rhodd|dm|3|1|1|0|1|1|7|0|0|6|0|2|2|0|4|4|0|5|1|0|0|0|0|0|8|6|0|0
bravadob2|Bravado   by foogs  beta2 |dm|1|0|1|1|2|1|0|0|0|2|4|0|3|0|0|7|1|1|1|1|1|0|0|0|5|4|0|0
brc1|Extreme Measures   97|dm|1|1|1|1|1|1|1|1|2|0|1|1|2|1|0|6|2|0|1|1|1|1|1|1|6|4|0|0
break007|break007 v1 0|dm|1|1|1|1|0|1|0|0|0|9|3|0|2|0|0|13|0|0|0|1|0|1|1|0|6|5|0|0
break008|break008 v1 0|dm|2|2|1|1|2|1|4|2|4|2|0|11|2|8|0|31|3|1|1|1|1|2|1|1|12|7|0|0
break009|break009 v1 1|dm|1|1|1|1|1|1|3|2|7|0|0|10|2|3|0|16|1|1|0|1|0|1|1|0|10|6|0|0
break010|break010 v1 0|dm|1|1|1|1|1|1|0|2|2|2|1|1|4|2|2|3|0|0|1|0|0|1|1|0|6|0|0|0
break011|break011 v2 0|dm|2|1|0|1|1|1|0|4|6|0|1|8|9|0|0|8|1|1|0|1|0|1|1|0|10|3|0|0
break012|break012 v1 0|dm|1|2|0|1|1|1|0|4|0|4|2|1|3|2|2|8|1|0|1|1|1|0|1|0|8|5|0|0
break013|break013 v1 0|dm|4|2|1|1|1|1|3|11|1|8|2|5|4|4|4|14|2|2|0|2|1|1|0|1|19|6|0|0
break014|break014 v1 0|dm|3|1|1|2|0|1|6|0|4|5|0|4|8|1|2|13|1|1|1|0|1|0|1|0|11|2|0|0
break015|break015 v1 0|dm|2|1|0|1|1|1|3|3|0|1|2|2|4|1|6|6|1|1|1|0|1|1|1|0|13|5|0|0
break016|break016 v1 0|dm|1|1|1|1|1|1|0|1|3|0|3|1|4|0|5|2|0|1|1|0|0|1|0|1|9|3|0|0
brekfast|Breakfast by Wendigo|dm|1|0|1|2|1|1|3|0|7|4|0|3|0|5|0|4|1|0|0|0|1|0|0|0|7|0|0|0
bridge|The Bridge|dm|2|2|2|2|3|1|2|0|0|2|2|0|2|1|0|6|0|0|0|2|1|0|0|1|8|0|0|0
bridge3|(null)|dm|0|0|1|1|1|0|4|0|0|3|0|0|3|0|0|3|0|1|2|1|0|0|0|0|5|0|0|0
bridge4|Welcome To Bridges 4 Designed And Created By The Almighty XiV w00p|dm|0|0|1|1|1|1|4|0|0|7|6|0|8|0|0|3|0|1|3|1|2|1|1|0|5|1|0|0
bridges|The Bridges of Hell|dm|2|1|0|0|1|1|2|0|0|2|1|0|3|0|0|1|0|0|0|0|1|0|1|0|4|0|0|0
bridges0|Bridges   Rocketman|dm|1|1|2|1|1|0|2|0|0|6|0|0|5|0|0|8|1|0|2|1|2|0|0|2|5|0|0|0
brown|Brown Stuff|dm|0|0|1|1|2|1|0|0|4|0|1|2|3|0|0|12|1|2|1|1|1|0|0|0|5|13|0|0
bruiser|  Bruiser   by Desiato|dm|9|3|3|3|3|2|1|0|0|1|4|0|2|0|0|6|0|0|0|1|1|1|1|0|7|5|0|2
bsdm1|HERO S KEEP|dm|2|3|1|0|2|0|3|2|10|2|0|0|1|5|0|20|0|4|0|1|0|0|0|0|29|0|0|0
bsdm11|The Blastcave|dm|2|2|1|1|2|1|6|0|2|3|3|2|6|0|9|3|1|1|1|1|1|1|1|0|6|0|0|0
bsdm14|Blood in the mortar|dm|2|2|1|1|2|1|3|1|2|4|1|3|7|0|10|3|1|2|1|1|0|0|1|0|6|0|0|0
barrel|Da Barrello    |dm|1|0|1|1|2|1|3|0|2|0|0|2|3|0|8|2|0|1|1|1|0|0|0|0|8|0|0|0
base0|Base  Harkonen|dm|2|1|1|1|2|1|4|0|0|0|1|0|2|0|0|17|0|2|3|0|1|0|0|0|6|4|0|0
base24|The Last Stand|dm|1|1|1|1|1|1|4|0|0|6|3|0|2|0|2|3|1|1|1|0|1|1|0|0|7|0|0|1
base25|Base 25      by Jerkoff   |dm|2|1|2|4|4|1|0|0|0|2|0|0|2|0|0|5|0|0|0|0|0|1|1|0|10|2|0|0
base311|Base 311|dm|3|4|2|2|2|1|7|0|2|7|5|0|10|2|4|18|1|3|1|2|1|1|1|0|11|6|7|1
base32|Base32|dm|5|4|4|2|4|1|16|9|6|9|0|0|10|3|14|37|6|3|3|4|4|0|2|3|12|12|10|8
base32b|Base32b|dm|5|4|4|2|4|1|16|9|6|9|0|0|10|3|14|37|6|3|3|4|4|0|2|3|12|12|10|8
base42|Base 4 2 |dm|1|0|1|1|2|1|2|0|4|0|8|0|4|0|10|2|1|1|1|1|1|0|0|0|8|5|0|0
based|LP Base|dm|1|0|1|1|2|2|0|1|3|1|5|3|0|1|2|6|0|1|2|0|0|0|0|0|7|4|0|0
basewalk|(null)|dm|1|0|1|1|2|1|2|0|0|4|2|0|3|0|0|5|0|1|1|1|0|0|0|0|8|2|0|0
base_220|base 220|dm|1|0|1|1|2|1|1|2|3|5|0|7|6|1|1|16|2|1|2|2|0|0|0|0|6|3|0|0
bash|BASH |dm|0|0|1|1|1|0|0|0|0|0|0|0|2|0|0|6|0|0|1|1|1|0|0|0|4|1|0|0
basic1|basic1   back to basics  blood soup   by rocketman|dm|1|0|1|1|1|1|1|0|0|3|3|0|7|0|0|5|1|0|2|1|0|0|0|0|7|4|0|0
basic10a|basic10   the jones   oo baby oo oo oo   rocketman|dm|0|0|0|1|4|1|0|0|0|0|2|0|6|0|0|11|0|0|1|0|0|0|0|0|6|0|0|0
basic2|basic2   back to basics  The Crooked Mile   rocketman|dm|3|0|3|1|2|1|2|0|0|7|7|0|6|0|0|7|0|0|2|1|0|0|0|0|7|5|0|0
basic3|basic3   back to basics  Storm Center   rocketman|dm|2|0|2|1|1|1|6|0|0|6|3|0|7|0|0|9|1|0|2|2|0|0|0|0|6|4|0|0
basic4|basic4a   back to basics  Ben Hur   rocketman|dm|1|1|2|2|2|1|4|0|0|9|9|1|11|1|0|10|1|0|2|2|0|0|0|0|9|2|0|0
basic5|basic5   back to basics  doughboy s playground   rocketman|dm|3|0|2|1|2|1|5|0|0|3|3|0|11|0|0|12|1|0|2|1|0|0|0|0|4|5|0|0
basic6d|basic6    back to basics  I Believe I Can Fly   rocketman|dm|5|0|3|3|2|2|2|0|0|7|9|0|19|0|0|12|2|0|2|2|0|0|0|0|6|11|0|0
basic7b1|Basic 7   the skinny   rocketman|dm|2|0|1|2|3|2|1|0|0|2|1|0|8|0|0|8|1|0|1|0|1|0|0|0|8|4|0|0
basic7b2|Basic 7   the skinny   rocketman|dm|2|0|1|2|3|2|1|0|0|2|1|0|8|0|0|8|1|0|1|0|1|0|0|0|8|7|0|0
basic8b|Basic8   Eblow Room   rocketman|dm|2|0|0|5|11|1|2|0|0|0|2|0|18|0|0|29|1|0|1|2|0|0|0|0|15|0|0|0
basic8e|Basic8   ELBOW Room   rocketman|dm|2|0|0|5|11|1|2|0|0|0|3|0|19|0|0|16|2|1|1|2|0|0|0|0|8|0|0|0
basic9a|basic 9   extra storage   rocketman|dm|5|0|0|3|8|2|2|0|0|0|4|0|11|0|0|16|1|1|2|1|0|0|0|0|5|4|0|0
basin|Entering Basin|dm|1|1|1|1|1|0|0|0|0|2|0|0|1|0|0|2|0|1|0|0|0|0|0|0|6|0|0|0
basmap|Base32b   BaseEdition|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|12|10|8
basmnt|(null)|dm|1|0|1|1|1|1|0|0|0|1|4|0|3|0|0|3|0|0|1|0|0|0|0|0|5|0|0|0
bastyan2|Salute The Survivors|dm|1|0|1|2|1|1|2|0|0|2|3|0|5|0|0|15|2|1|1|1|1|0|0|0|8|2|0|0
bath|Baths of Blood    Killjoy|dm|0|0|1|1|1|1|0|0|2|0|3|0|3|2|4|2|0|0|1|0|0|1|0|0|10|2|0|0
batlmnts|The Battlements|dm|1|0|2|2|2|1|1|0|0|7|1|0|7|0|0|4|0|0|3|0|1|1|0|0|9|5|0|0
battery|Jump |dm|2|0|0|2|3|0|0|1|0|0|0|0|1|1|0|6|1|2|1|0|1|1|0|0|5|4|0|0
battle|(null)|dm|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|8|0|0|2|2|0|0|0|0|5|0|0|0
battle1|(null)|dm|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|8|0|0|2|2|0|0|0|0|5|0|0|0
battle2|Battlegrounds 2   Calrathan|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|24|0|0|0
battlef|(null)|dm|3|1|2|2|3|2|6|0|6|0|2|4|1|5|0|16|0|1|1|1|1|1|0|0|10|6|0|0
bb-12|Revival Mines     by Forrest|dm|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|2|0|0
bballjones|bballjones   oo baby oo oo oo   rocketman|dm|2|0|0|2|7|3|4|0|0|0|3|0|16|0|0|15|1|0|1|1|0|1|0|0|6|6|0|0
bbath|Scaaven s BLOOD Bath|dm|1|1|0|1|2|2|2|0|0|4|4|0|3|0|0|5|0|0|1|1|1|1|1|0|4|0|0|0
bbinsane|Insane Laughter|dm|2|0|1|1|2|0|3|0|0|6|0|0|4|0|0|23|0|1|2|1|1|0|0|0|8|0|0|0
bbjdm-b1|basketballjones  dm \  oo baby oo oo oo\   rocketman|dm|1|0|0|1|4|1|3|0|0|0|3|0|4|0|0|8|1|0|1|0|0|0|0|0|2|0|0|0
bbstart|Welcome to dying   |dm|1|1|2|1|2|1|0|0|0|1|1|0|1|0|0|5|1|0|0|1|0|0|0|0|9|5|0|1
bcath|Belials Cathedral|dm|1|1|1|1|2|0|1|0|0|8|0|0|5|0|0|7|1|1|1|0|1|0|0|0|7|0|0|0
bcdm1|The Spiral|dm|1|1|1|1|1|0|3|0|0|3|0|0|2|0|0|5|0|0|1|1|1|1|0|0|3|0|0|1
bcdm2|The Ledge|dm|2|0|2|2|2|0|0|0|0|5|0|0|5|0|0|12|1|0|0|2|1|0|0|0|10|2|0|2
bcdm3|Long Walk|dm|1|1|1|1|1|1|2|0|0|6|3|0|3|1|12|1|0|1|0|1|1|1|1|0|8|2|0|0
bcdm4|The Homeless House|dm|2|1|1|2|1|1|7|2|0|7|6|1|8|0|15|5|2|1|1|1|2|1|1|1|16|5|5|3
bdeath|The Blue Death|dm|4|2|2|1|1|0|3|0|0|7|0|0|1|0|8|2|0|2|0|0|0|0|0|0|4|2|0|0
becoming|The Becoming by Scythe|dm|1|0|2|2|2|1|1|0|5|0|0|3|0|3|2|5|1|1|1|0|1|0|0|0|6|4|0|0
bel1|(null)|dm|0|0|3|2|3|1|0|0|3|1|0|4|3|2|0|3|1|0|0|0|1|0|1|0|4|1|0|0
bel1a|Belgarion was here|dm|0|0|3|1|2|1|0|0|3|1|0|4|3|2|0|3|1|1|0|0|1|1|1|0|3|1|0|0
benta|The BENTA Base|dm|1|0|1|1|1|1|0|0|1|0|0|1|2|0|0|0|1|0|0|1|1|1|1|2|8|3|0|0
beta-04|4|dm|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|3|0|0|0
beta2_rm_arch|arches and pains   rocketman|dm|1|0|1|1|1|1|1|0|0|4|3|0|10|0|0|10|1|0|1|2|1|1|0|0|4|3|0|0
beta_rm_arch1|arches and pains   rocketman|dm|1|0|1|1|1|1|1|0|0|4|3|0|6|0|0|5|0|0|1|1|1|0|0|0|4|0|0|0
beukers2|(null)|dm|1|1|1|1|1|1|0|4|4|0|0|4|0|5|0|2|3|2|2|1|1|1|1|0|4|12|0|0
bf47dm1|Faithlift   by BIGFooT 47|dm|3|1|2|1|2|2|5|1|0|10|8|0|7|0|0|14|1|1|2|1|1|0|0|0|9|3|0|0
bf47dm3|The Homebase|dm|3|0|2|2|2|2|5|0|0|6|5|1|9|1|0|16|1|1|1|1|1|0|0|0|7|0|0|0
bfgdm2|  r    T R     by  F     |dm|1|1|1|1|1|1|1|1|1|0|0|2|2|1|2|1|2|0|2|1|1|0|1|0|8|3|0|0
bhalls|     Halls by Leveticus|dm|2|1|1|1|1|0|4|0|0|2|0|0|4|0|0|13|1|1|1|0|1|0|0|0|6|4|0|0
big|War In A R00m|dm|0|0|1|1|1|1|0|5|5|0|0|5|0|6|1|26|2|0|0|2|1|0|0|0|8|0|0|0
biggins|(null)|dm|2|4|2|1|1|1|2|0|0|2|1|0|0|0|0|6|0|1|0|0|1|1|0|0|12|0|0|0
bigmap|(null)|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
bigroom|(null)|dm|1|0|1|2|1|1|0|0|0|3|0|0|4|0|0|3|1|0|2|0|2|1|1|0|9|0|0|0
bigtower|Entering JONLEVEL|dm|1|1|1|1|1|0|4|0|0|11|0|0|8|0|0|8|0|1|1|0|1|1|1|0|4|0|0|0
bin02|(null)|dm|1|1|1|1|1|1|2|0|0|7|5|0|8|0|0|6|0|0|0|1|1|1|1|0|6|1|0|1
biodm1| S   N H   E                           dm1 modificada por biopraga |dm|1|1|2|1|3|1|3|1|0|3|2|0|0|1|2|8|1|1|1|1|1|0|0|0|9|3|0|1
blackfrag_q1geo|blackfrag by remnent|dm|0|2|1|0|4|2|0|0|0|0|0|0|0|0|0|4|0|1|0|0|0|0|0|0|4|3|0|0
bldbowl|DeathMatch Championships\A        \\ REATED  Y  K    D M   |dm|1|0|1|1|1|0|6|0|0|6|0|0|4|0|0|4|1|0|2|0|0|0|0|0|8|0|0|0
bldpool|The Blood Pool|dm|3|0|1|1|2|0|5|0|0|2|6|0|6|0|0|13|0|1|0|1|1|1|0|0|8|2|0|0
bless| Bless To Kill  by headshot|dm|1|0|1|2|2|1|0|1|2|3|3|2|4|0|5|2|1|2|1|1|0|0|0|0|5|3|0|0
blessed| Bless To Kill   CDMT  by headshot|dm|1|0|1|2|2|1|0|1|2|3|3|1|2|0|5|2|1|2|1|1|0|0|0|0|5|3|0|0
blizz| The  blizzard |dm|1|1|1|1|2|1|1|0|0|2|3|0|6|0|0|9|1|1|1|1|1|0|0|0|10|2|0|0
blizz2| Blizzard 2000 |dm|1|1|1|1|2|1|1|0|0|2|3|0|6|0|0|9|1|1|1|1|1|0|0|0|10|2|0|0
blm|    Quake Rally                        Blue Lake Mountain                          Krash        |dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|156|0|0|0|0|0|0|0|0|8|0|0|0
arena01|DeathMatch Championships\        ARENA  1        \\Created By K    D M  |dm|1|1|0|1|1|0|6|0|0|6|0|0|12|0|0|0|0|2|2|1|1|2|1|0|8|0|0|0
arena02|Battle Ground Quaker\\Created by  K    D M   |dm|1|0|1|1|1|0|4|0|0|5|0|0|6|0|0|6|1|0|1|2|1|1|1|0|10|0|0|0
arena1|(null)|dm|4|4|4|4|4|4|1|3|4|0|0|4|0|4|0|4|0|4|0|0|0|0|0|0|8|0|0|0
arena2|Arena 2 |dm|4|4|4|4|4|4|1|3|4|0|0|4|0|4|0|4|0|4|0|0|0|0|0|0|8|0|0|0
arena32|Arena of the Damned  32 player ver  By  Oderus   FoG|dm|5|5|5|5|5|5|0|16|16|0|0|16|0|16|0|16|1|0|0|16|17|1|1|0|16|16|0|0
arena4|Rage Arena by Nacho rage|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|1|0|0
arena5|(null)|dm|2|1|1|1|1|0|6|0|0|6|0|0|5|0|0|7|0|0|0|0|0|0|0|0|10|3|0|0
arghdm1|Pandemonium |dm|1|0|1|2|1|2|0|3|5|0|1|13|5|1|4|4|1|2|3|1|2|2|1|0|8|9|0|1
argonaut|Argonaut|dm|2|2|1|1|1|1|3|0|0|6|3|0|4|1|0|7|0|0|1|1|0|0|0|0|8|2|0|0
argument|Argument   by KamiKaze|dm|1|1|1|1|2|1|3|2|4|5|2|7|4|6|6|9|2|2|1|1|1|1|1|0|12|2|0|0
argyll|Argyll   By Bleed|dm|1|0|1|1|1|1|2|0|0|4|2|0|1|0|0|6|0|0|1|1|1|0|1|0|5|0|0|0
arin_req|Arins Request|dm|8|8|4|0|4|2|18|0|0|20|4|0|0|0|0|4|0|8|0|0|0|0|0|0|5|8|0|0
arka|The ARKA sections|dm|1|1|1|1|2|1|1|2|1|0|0|3|5|0|8|0|1|1|1|0|1|1|1|3|17|7|0|1
arm|    R  G D O        TempesT|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|0|0|0
arma1|Armageddon 1|dm|1|2|0|1|1|0|3|0|0|2|0|0|1|0|0|1|0|1|0|0|0|0|0|0|4|0|0|0
arma3|Armageddon 3|dm|1|1|2|1|2|0|3|1|1|2|0|0|1|2|5|6|1|1|1|1|1|0|0|0|7|2|0|1
armory|The Armory|dm|3|2|2|1|3|1|0|7|6|0|0|4|4|1|0|15|1|0|3|1|0|0|0|0|14|0|0|0
armory2|Armory2 by Phreak|dm|1|0|2|1|1|1|0|1|5|0|0|5|1|3|0|12|1|0|3|0|0|0|0|0|8|4|0|0
articulo|in articulo mortis|dm|2|2|1|0|1|1|6|0|0|5|5|0|5|0|0|6|1|1|0|1|1|0|0|0|7|3|0|0
artofpwn2|Art of Pwn by M4dK3z|dm|2|1|1|1|2|1|3|3|1|1|6|0|4|3|5|9|2|1|1|1|1|0|1|0|11|4|0|0
asaki04|Lord Asaki   Base of Two Deaths\http   www planetquake com vdq asaki|dm|1|1|1|0|1|0|0|4|4|2|0|0|0|2|2|4|1|0|1|0|0|0|0|0|4|2|0|0
asdm3|ASDM3   By D Allen|dm|1|3|1|2|1|2|0|2|2|0|1|3|0|4|2|3|1|2|1|1|2|2|1|0|9|3|0|1
asdm5|(null)|dm|1|1|1|1|2|1|3|1|4|3|4|1|4|2|1|13|2|0|1|2|0|0|0|3|8|0|0|0
ashes|ashes to ashes|dm|1|1|1|1|1|1|2|0|6|0|0|5|1|2|0|6|0|0|0|1|1|0|0|0|9|5|0|0
assasin_x|assasin x|dm|1|0|1|1|2|1|0|1|2|0|1|1|3|0|0|3|2|2|0|2|0|0|0|0|5|0|0|0
assault|Assault v1 0|dm|2|1|1|1|1|1|1|0|0|2|1|0|1|0|0|3|0|0|1|0|1|1|0|0|3|0|0|0
astm1|The Dying Ruins by AsyluM|dm|2|1|1|1|2|1|7|1|1|5|4|0|7|0|13|7|1|2|1|1|1|0|1|0|8|3|0|0
astrology|Super Mario would be proud|dm|1|0|1|1|1|1|0|0|0|0|0|0|1|0|0|0|0|1|2|1|0|0|0|0|3|0|1|0
asylum|The Asylum of Remorse|dm|2|0|2|3|4|2|2|0|0|1|1|0|8|0|0|11|1|1|2|1|0|0|0|0|15|4|0|0
atlantis|ATLANTIS by Pingu|dm|2|2|1|4|2|2|5|0|0|4|4|0|9|0|10|6|2|4|2|1|2|1|1|0|16|5|2|1
atlan_v2|ATLANTIS by Pingu|dm|2|2|1|3|2|1|5|0|0|4|3|0|8|0|10|3|1|3|2|1|2|1|0|0|12|5|2|1
atomic|(null)|dm|2|1|2|1|1|1|2|0|0|3|3|0|4|0|0|7|0|2|1|0|1|1|0|1|8|0|0|0
atop0a|atop0   atop the walls   rocketman|dm|1|0|0|1|4|1|0|0|0|0|3|0|12|0|0|5|0|0|1|1|1|0|0|0|4|0|0|0
aucons|Aklai Underground Construction|dm|2|2|2|2|2|2|0|0|0|2|2|0|2|0|0|2|0|0|0|2|0|0|0|0|16|7|0|0
auhdm1|The Forgotten  by AuhsaN |dm|1|0|1|1|2|1|2|1|0|4|0|3|5|0|3|3|1|0|2|1|1|0|0|0|6|4|0|0
auhdm2|Painful Memories    Auhsan |dm|2|0|1|3|2|1|0|2|1|0|0|2|1|3|0|5|1|0|2|1|1|0|0|0|7|3|0|0
austin|Austin|dm|2|2|1|1|1|1|5|0|1|4|2|1|3|1|0|8|1|2|1|1|1|1|0|0|12|0|0|2
aventine|The Aventine|dm|2|4|1|2|3|1|6|0|1|8|3|0|6|0|0|10|3|1|1|2|3|2|2|0|6|5|0|3
avg1|(null)|dm|1|0|1|1|2|0|3|0|0|4|0|0|14|0|0|8|0|1|1|1|1|1|1|0|8|1|0|0
axeme8|No where to run|dm|3|2|1|1|1|1|4|0|0|4|3|0|4|1|0|8|1|1|1|0|1|0|1|0|16|0|0|0
axeme9|(null)|dm|2|1|1|1|4|1|2|1|1|3|0|0|3|4|0|0|0|0|0|0|0|0|0|0|8|0|0|0
azcap|Azcapotzalco|dm|1|1|1|1|1|1|1|1|2|0|1|2|2|0|0|4|1|0|0|1|1|1|0|0|7|4|0|1
azhalls|Azure Halls|dm|1|1|2|2|2|1|0|0|1|1|1|0|0|0|2|2|1|1|1|0|0|0|0|0|8|0|0|0
azplay|Aztec Playground by Elvis|dm|1|1|1|1|1|1|2|2|2|2|2|2|2|2|0|2|0|1|1|1|1|1|1|0|8|4|0|0
aztech|AztecH|dm|1|0|2|2|2|1|2|0|0|11|4|0|8|0|0|14|1|0|1|1|1|0|0|0|7|0|0|0
b1m7|The House of Chthon  remake by Bilbo |dm|2|1|2|2|2|1|4|0|0|3|1|0|3|1|0|11|0|0|1|1|1|0|0|0|13|1|0|0
b256| Base 256 |dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|4|4|0|0
b2s|oback2schoolo by Pingu|dm|1|0|1|1|1|1|3|0|0|3|2|0|2|0|0|3|1|0|1|1|0|0|0|0|4|2|0|0
bacchus|Bacchus   Bacchus 97|dm|2|2|3|2|3|2|2|3|7|2|2|4|2|8|0|12|1|1|1|2|2|1|1|0|11|5|0|0
badcomp1|A Bad Complex By M4dK3z|dm|2|2|2|2|3|2|4|1|1|4|3|2|5|1|8|5|2|2|1|1|1|0|1|1|12|9|0|1
badwalk|preacher fragzone se|dm|1|1|1|1|2|1|3|0|0|4|3|0|4|0|0|7|1|2|1|1|1|0|0|0|9|6|0|0
bait|(null)|dm|0|0|1|0|2|1|0|0|2|0|1|0|6|0|2|4|0|0|0|0|1|0|0|0|4|0|0|0
balance|the balance of power|dm|1|0|1|1|1|0|0|1|2|0|0|0|0|2|1|2|0|0|0|1|0|0|0|0|6|4|0|0
balcc|Carrion Comfort   By Bal|dm|2|0|2|2|2|1|3|0|0|4|4|0|9|0|0|8|1|2|2|1|1|0|0|0|6|3|0|0
